irradiance,ambient temp,wind speed,relative humidity,pressure
0,9.94,9,82.6,1001.4
0,9.66,9.8,84.2,1001.3
0,9.3,13,85.8,1001.3
0,9.3,13,85.6,1001.2
0,9.3,13.8,84.8,1001.2
0,9.18,12.6,85.2,1001.1
0,9,13,86.2,1001
0,8.82,12.2,87.2,1001
0,8.7,11,87.6,1000.9
0,8.8,11,88.2,1000.8
0,8.82,12.2,88.2,1000.7
0,8.9,12.2,88,1000.6
0,8.96,11.4,87.2,1000.6
0,9.08,12.6,87.4,1000.5
0,9.06,13,86.8,1000.4
0,9.02,13,88,1000.3
0,9.1,12.2,86.8,1000.2
0,8.98,11,87.6,1000.1
0,8.92,12.6,88,1000.1
0,8.96,13.4,88.2,1000
0,9.32,13.4,87,999.9
0,9.1,13,87.4,999.8
0,9.08,13.8,86.8,999.72
0,8.86,13.4,88.4,999.6
0,8.7,13,89,999.48
0,8.72,15,89.2,999.36
0,8.78,14.2,88.6,999.3
0,8.66,13,89,999.3
0,8.6,13.8,89.6,999.2
0,8.68,14.6,89.4,999.14
0,8.7,15,89,999.08
0,8.58,14.6,88.8,999
0,8.48,13.4,89.2,998.9
0,8.2,12.6,89.8,998.9
0,8.02,13.8,90,998.9
0,8,13.8,90.4,998.9
0,8.1,13,90.8,998.82
0,8.26,13.8,90.4,998.8
0,8.48,14.6,90,998.8
0,8.52,13,89.4,998.9
0,8.4,13,89,998.88
0,8.4,13,89.4,998.76
0,8.3,13,89.6,998.7
0,8.14,12.2,90.4,998.68
0,8.58,12.6,90,998.6
0,8.72,11,89.2,998.6
0,8.5,11,90,998.5
0,8.32,11,90.4,998.5
0,8.12,12.2,90.8,998.4
0,8.1,12.2,90.2,998.5
0,8.12,11.4,90.2,998.56
0,8.1,11.8,90,998.58
0,8.02,11.8,91.6,998.5
0,7.98,13,91.4,998.52
0,7.98,11.4,92.2,998.56
0,8.02,11.4,92,998.6
0,8.32,13,91.2,998.5
0,8.2,13,92,998.54
0.23,8.16,11.4,92.4,998.5
1.73,8.2,11,92.2,998.48
3.026,8.2,11,91.6,998.46
5.144,8.24,10.6,91.6,998.4
7.906,8.36,11,91.6,998.4
8.814,8.78,11,89.8,998.46
12.662,8.88,11.4,89.6,998.4
26.988,9.26,11.8,88.6,998.4
34.594,9.4,13.8,88.6,998.38
45.084,9.6,9.8,88,998.3
41.256,9.64,12.2,87.8,998.3
55.38,9.7,9.4,88,998.3
86.756,9.82,9,88,998.3
107.21,10.1,8,86.6,998.3
120.78,10.36,8.4,86.2,998.36
129.04,10.5,9.8,85.6,998.4
121.55,10.6,11,84.8,998.36
151.87,11,11,83.6,998.4
192.58,11.2,9,82.4,998.32
220.58,11.64,11.4,79.8,998.2
235.02,11.76,10.2,78.8,998.2
246.62,12,11.8,78.2,998.14
257.72,12.08,11.4,77.4,998.06
275.8,12.2,11,76.8,998
292.79,12.44,11.4,76.2,997.98
308.8,12.54,11,75,997.9
327.06,12.58,10.6,75.2,997.82
343.02,12.84,9.8,74.8,997.72
362.12,13.04,9.8,74.2,997.7
379.42,13.24,9,73.6,997.7
399.62,13.3,8.6,73,997.7
415.86,13.6,7,71.8,997.64
433.25,13.66,5.8,71.6,997.52
450.67,13.9,1,71.6,997.5
466.7,14.2,6.8,69.6,997.5
484.4,14.48,4.6,69,997.46
502.35,14.96,0.4,67.4,997.4
523.8,15.2,1.6,66,997.4
494.15,15.44,7.6,65.2,997.4
454.42,15.52,6.8,63.4,997.5
592.89,15.7,8.6,63.4,997.5
541.21,16.22,8.2,61.8,997.42
578.58,16.44,8.4,60.6,997.36
542.58,16.64,8,60,997.26
520.37,16.92,8.2,59.8,997.16
578.71,17.14,6.2,59.4,997.08
591.02,17.38,6.8,59.4,996.96
556.44,18.24,5.4,56,996.82
689.7,19.04,8.8,55.2,996.72
714.52,19.44,5.8,54.6,996.66
752.69,19.22,6.2,55.6,996.6
704.72,19.12,8.2,57,996.56
514.83,19.44,9.2,57,996.46
616.74,20.74,15.4,54.4,996.32
466.58,21.18,15.2,53.6,996.2
739.71,22.16,23.6,52.2,996.2
677.81,22.76,21.6,51.4,996.14
894.79,23.22,25.6,50,996.02
502.3,22.66,27.2,52.4,995.94
442.58,22.46,26.2,52.6,995.82
599.45,22.64,28.4,52.4,995.8
503.75,22.66,30.2,52.6,995.74
604.4,22.88,31.8,52.8,995.68
611.36,22.66,31.6,52.8,995.6
752.23,22.94,31.2,52.4,995.6
560.4,22.66,31,53.4,995.6
620.68,23.22,29,52.6,995.52
518.58,22.94,24.8,53.6,995.5
613.59,22.56,31.2,54.6,995.44
616.24,22.6,28.2,53.8,995.4
680.39,22.84,30.4,52.8,995.34
639.67,23.16,31,52,995.3
451.18,22.48,30.6,53.8,995.36
413.33,22.24,33,54.4,995.38
404.69,22.1,31,54.8,995.36
458.56,22.3,30.2,54.6,995.3
493.28,22.18,25.6,55.4,995.3
1064.2,22.76,30,54.2,995.3
752.6,23.22,31,53.2,995.22
433.89,22.42,25,56.2,995.18
406.02,22.46,30.2,55.4,995.08
368.94,22.88,29.2,55,994.98
313.28,22.76,29,56,994.9
310.15,22.68,25,56,994.9
308.88,22.18,25.4,57.4,994.88
378.33,22.26,21.8,57.6,994.8
432.23,22.42,27.2,56.8,994.68
547.39,22.62,24.4,56.8,994.6
631.32,22.84,23,56.4,994.56
569.99,22.7,23.2,57,994.46
546.98,23.06,28.2,56.2,994.34
535.25,22.68,26.4,57.6,994.3
483.21,22.86,24.8,57.2,994.26
447.04,22.42,25.4,58.8,994.2
456.49,22.7,29.8,57.8,994.18
437.78,22.7,27.6,58.4,994.08
421.85,22.64,28.6,58,993.94
356.55,22.8,27.2,58.2,993.82
281.74,22.62,28.8,58.6,993.8
230.04,22.62,29.2,58.6,993.72
199.99,22.6,32.4,59.2,993.68
190.89,22.64,30.8,59,993.6
185.5,22.7,31,59,993.6
193.02,22.7,29.6,58.6,993.6
206.49,22.8,30.4,58.4,993.62
216.36,22.84,32,58,993.62
220.53,22.86,27.6,58,993.6
219.77,22.76,25.4,58.6,993.54
243.92,22.84,23,57.6,993.5
251.7,23.16,19.8,39,993.5
273.06,23.42,15.4,35,993.46
343.07,23.82,13,33.4,993.4
324.13,23.82,18,35.8,993.38
249.95,23.46,14.6,37.2,993.3
194.06,23.24,18.4,40.6,993.26
182.88,23.12,14.2,44.2,993.2
210.97,23.08,13.8,43.6,993.18
214.61,23.18,17.4,43.6,993.14
210.52,23.34,19.8,41,993.1
208.91,23.12,16.2,37.8,993.02
231.9,23.3,19.8,42.6,992.98
253.32,23.32,19.8,45.8,992.96
224.29,23.14,22.6,46.8,992.96
172.41,22.76,20.2,47.4,992.82
164.32,22.96,20.6,47,992.8
176.66,22.74,25.6,49.6,992.86
179.26,22.56,23.6,51.2,992.88
168.01,21.64,23.2,60.2,992.76
118.12,21.06,20.8,62.6,992.58
117.95,21.04,20.2,63.4,992.5
162.46,21.16,27.2,61,992.52
186.15,21.24,20.8,59.2,992.5
181.26,21.5,24.8,57.8,992.4
176.74,21.44,25.2,55.4,992.32
191.74,21.58,26.8,53.8,992.08
308.07,21.74,26.4,50.6,992.1
339.63,21.86,24,51,992.02
290.31,21.88,22.2,49.4,991.94
283.64,21.96,21.4,49.2,991.8
245.13,22.24,17.4,48.6,991.72
274.22,22.58,15.4,47.8,991.66
253.27,22.72,18.8,44.2,991.58
221.17,22.82,20.6,41.6,991.54
211.45,22.8,22,43.6,991.48
207.8,22.66,21,46,991.4
182.45,22.54,22.6,47.6,991.38
193.98,22.4,26.6,49,991.24
227.17,22.46,23.6,48.8,991.2
289.13,22.66,25.2,48.8,991.2
324.62,22.68,27.6,51.4,991.18
232.7,22.6,26.4,52.4,991.14
180.07,22.52,23.6,54.4,991.04
148.45,22.54,25.2,55,991
145.11,22.74,23.2,54,991.04
175.63,22.94,25.6,50.4,991.04
163.96,23,20.4,51.8,991.02
113.7,22.98,20.6,51.6,991
93.716,22.84,24.4,51.2,991
233.45,23.14,21.8,51.6,991.04
320.87,23.76,25,51.4,991
326.16,23.74,24.8,51.2,991.02
302.63,23.74,24,52,991.1
269.84,23.72,26.4,53.2,991.1
221.51,23.54,22.6,54,991.1
231.95,23.46,25.2,54,991.14
202.81,23.44,28.4,55,991.12
192.25,23.26,26.8,56,991.1
166.61,23.16,25.6,57,991.1
136.1,23.12,26,58,991.1
109.98,22.74,27.6,59.4,991.1
92.44,22.48,28.8,60.4,991.1
76.728,22.28,28.4,60.8,991.12
63.294,22.18,31.2,61.2,991.2
51.206,22.04,27.6,62.4,991.2
40.096,21.86,24.8,63,991.2
29.586,21.66,26.8,64.2,991.2
22.51,21.52,24.8,64.4,991.3
16.018,21.38,24,64.4,991.3
11.32,21.34,24.8,64.6,991.3
6.776,21.1,24.4,65.8,991.3
3.976,20.98,23.6,66,991.3
2.524,20.9,24.8,66.4,991.28
1.648,20.7,23.2,68.2,991.3
1.276,20.62,19.2,68.8,991.34
0.434,20.28,19.4,70.4,991.4
0,20.16,17.4,71.6,991.44
0,19.94,17.2,72.8,991.52
0,20.1,14,72,991.6
0,19.8,11.8,74.4,991.78
0,19.46,11,76,991.92
0,19.42,13,76,992
0,19.42,12.2,76.2,992
0,19.02,13.4,75.6,992.02
0,17.8,18.2,73,992.1
0,17.28,20.2,75,992.18
0,17.16,18.6,75.4,992.14
0,16.88,17.2,77,992.1
0,16.8,17.4,76.6,992.1
0,16.68,20.4,77.2,992.1
0,16.42,18.8,77.4,992.1
0,16.32,19.2,77.2,992.12
0,16.04,22,78.6,992.2
0,15.92,20.6,78.8,992.1
0,15.7,20,80,992.2
0,15.58,21.4,80.8,992.3
0,15.5,17.6,81.2,992.3
0,15.3,17.8,82,992.38
0,15.12,17,82.6,992.4
0,14.96,14.2,83.6,992.38
0,14.92,11,84.8,992.24
0,14.98,11,84.2,992.34
0,14.8,11,84.8,992.4
0,14.54,10.6,85,992.48
0,14.08,11,85.8,992.42
0,13.6,10.2,87.2,992.4
0,13.74,8.8,88,992.4
0,13.8,8,88.2,992.4
0,13.94,8.4,88.4,992.4
0,13.74,9,88.2,992.3
0,13.46,9.8,87.8,992.3
0,13.4,9.8,88,992.3
0,13.18,9,89,992.26
0,13.4,8.4,88.8,992.12
0,13.56,8.6,90,992.16
0,13.56,8.4,89.6,992.2
0,13.4,8,90.2,992.3
0,13.26,9,90.4,992.36
0,13.04,8.8,90.6,992.2
0,13,8,90.2,992.18
0,13.04,8,90.6,992.14
0,13.08,8,90.2,992.1
0,13.08,9,90.2,992.1
0,13.18,8.4,91,992.1
0,13.12,8,89.8,992.1
0,12.86,8,91.2,992
0,12.92,8.6,89.4,992.08
0,13.04,8.6,89.4,991.96
0,12.8,9,89,991.96
0,12.68,8,89.8,991.9
0,13.18,8,89,991.9
0,13.14,8.6,88.8,992.02
0,12.98,9.4,90.2,992.1
0,12.92,11.8,90.6,992.1
0,12.94,11,90.6,992.1
0,13.06,11,90.6,992
0,13.2,10.2,89.8,992
0,13.14,9.8,90.2,991.98
0,13.2,9,89.6,991.9
0,13.2,11,89.4,991.9
0,13.26,10.2,90.4,991.82
0,13.06,11.4,91,991.72
0,12.88,13,91.8,991.7
0,12.72,12.2,92,991.7
0,12.8,9,92,991.68
0,12.82,8.8,91.2,991.6
0,13.02,8.2,89.4,991.62
0,13.16,12.6,90,991.66
0,13.36,13,90.4,991.56
0,13.24,13.8,90.8,991.6
0,13.16,15.8,89.8,991.48
0,13.22,13.8,89.8,991.4
0,13.44,11.8,88.8,991.4
0,13.8,9.8,86.6,991.4
0,13.94,8.6,86,991.38
0,13.86,8.8,87,991.26
0,13.66,12.2,87.2,991.16
0,13.56,15.4,87.6,990.98
0,13.34,16.6,89.6,990.82
0,13.2,16.6,90,990.56
0,13.08,14.6,90.6,990.4
0,13.04,12.6,90.2,990.36
0,13.12,12.2,90,990.44
0,13.42,10.6,89.2,990.5
0,13.5,7.8,88.6,990.54
0,13.16,7,89.2,990.58
0,13.04,9.8,88.8,990.6
0,12.98,11,90.2,990.7
0,12.8,11,90,990.78
0,12.8,10.6,90.6,990.8
0,12.72,11,90.2,990.8
0,12.6,9,90.4,990.9
0,12.78,9,91,991
0,12.92,10,91.8,991.06
0,13.08,8.6,89.8,991.18
0,13.28,8.6,89.8,991.26
0,13.38,8.4,89.2,991.4
0,13.42,9,88.8,991.44
0,13.56,8.2,87.6,991.5
0.454,13.72,8,88.2,991.56
0.236,14.08,8.2,84.2,991.6
0.206,14.52,7.2,80.2,991.7
1.56,14.84,10.6,76,991.7
2.54,15.04,12.6,70.4,991.7
5.52,15.12,13,66.2,991.78
10.734,15.16,13.8,62.8,991.82
14.238,15.4,16,57.8,991.9
15.146,15.4,19.6,55.4,991.9
21.994,15.28,20.8,53.4,991.9
31.514,15.22,22.8,53.2,991.98
39.388,15.12,23,53.2,992.04
42.46,14.96,25.2,52.6,992.08
33.846,14.78,23,54.8,992.24
37.966,14.68,20,56.2,992.32
38.854,14.62,21.6,56.6,992.48
36.624,14.6,20.6,57.4,992.52
27.506,14.58,20.2,57,992.64
32.802,14.5,19.8,57,992.7
38.104,14.46,18.2,57.8,992.74
35.106,14.48,16,58.2,992.96
40.62,14.5,16.2,58.6,993.1
91.854,14.58,14.6,59,993.2
200.44,14.82,14.2,59,993.2
222.28,15.06,19.8,59.2,993.28
121.45,14.98,26.8,60.4,993.44
107.49,14.8,28,61.4,993.6
166.44,15,26,61.6,993.64
197.84,15.12,28,59.6,993.7
222.69,15.1,28.2,60,993.72
261.55,15.3,27.4,58.8,993.78
332.01,15.58,27.6,58.8,993.8
456.82,15.9,30,56.8,993.8
349.56,15.74,27.8,56.6,993.86
306.69,15.58,31.8,57,993.9
231.6,15.66,33.2,56.6,993.98
235.26,15.54,34.2,56.6,994.1
219.23,15.64,29.8,55.2,994.16
233.84,15.74,31.6,54.8,994.14
258.31,16,30.2,54.6,994.24
296.09,16.18,29.4,53.2,994.3
405.28,16.56,30.4,52.2,994.44
504.94,16.68,30,51.2,994.44
439.64,16.58,29.2,50.6,994.36
490.32,16.82,30.2,49.2,994.4
625.16,17.34,31,48.4,994.3
725.91,17.66,28,47.2,994.3
588.26,17.74,26.4,47.2,994.24
756.65,18.08,31.4,46,994.16
763.82,18.02,25.8,46.4,994.1
771.66,18.22,30.2,45.6,994.16
785.85,18.6,26.2,44.2,994.1
797.94,18.8,26,44,994.18
810,19,25.2,44.2,994.26
823.85,18.88,25.8,43.2,994.28
834.74,19.04,25.6,43.4,994.3
852.79,19.58,23.8,41.8,994.26
872.44,19.6,24.8,42.4,994.3
857.49,19.76,28.8,41.4,994.36
844.45,19.8,29.8,39.8,994.4
977.14,20.52,30,38.8,994.44
658.59,20.02,30.2,39.2,994.46
842.21,19.82,34.2,40,994.52
954.85,20.4,30.4,38.6,994.58
883.75,20.66,35.8,38.4,994.64
1090.1,20.64,36.6,38,994.8
781.68,20.36,31.2,39.2,994.9
715.66,19.98,30.6,40.6,994.84
775.14,20.6,33.6,39.4,994.92
656.86,20,35.6,40.2,995.04
386.12,19.5,35.4,42.2,995.2
842.62,19.86,37,41.2,995.2
447.44,19.66,35.8,41.4,995.3
289.36,19.28,38,43.2,995.36
528.51,19.16,35.8,44.6,995.42
733.23,20.12,38.6,41.8,995.5
497.11,19.4,45,45.4,995.64
414.77,18.12,43.8,53.2,995.84
450.56,17.86,39.2,53.8,996.12
370.69,18,34.6,53.6,996.34
364.49,17.7,42,51.8,996.5
468.59,17.68,40.6,51.4,996.68
422.93,17.08,40.4,56.2,996.8
506.78,16.54,42.4,62,997
877.22,16.74,37,60.8,997.1
1179.1,18.46,32.6,50.4,997.2
871.06,18.96,42,48.6,997.12
591.28,18.2,34.2,50.2,997.2
505.59,17.8,37.6,50.8,997.22
563.69,17.86,37.8,51.6,997.24
907.25,18.88,34,46.8,997.32
1223.7,19.16,41.4,42.4,997.32
1202.1,19.36,41.8,41.2,997.4
1022.3,19.48,36.2,40.2,997.38
1135.3,19.5,38.8,38.6,997.38
1170.4,19.54,39,37.8,997.38
975.85,20.08,34.4,37.4,997.34
600.33,19.04,35,38.8,997.4
651.15,19.7,36,34.8,997.36
1192.5,19.82,37.6,31,997.34
1217.5,20.58,44.6,27.2,997.34
700,19.86,42.2,30.4,997.4
1124.9,20.1,38.8,30.8,997.44
921.55,20.06,35.2,30.6,997.52
1022.3,20.24,38,27.2,997.6
1087.9,20.44,36,27.6,997.7
654.67,20.08,35.8,26,997.76
394.07,18.94,37,30,997.96
687.82,19.42,38.4,28.6,997.88
1082.1,19.84,34.4,28.6,998.06
1192.6,20.68,39,25,998.1
632.11,19.66,42.4,25,998.18
682.02,19.46,33.6,25,998.18
588.83,19.64,42.2,22.2,998.2
885.08,19.72,36.4,21.8,998.38
400.61,19.06,35,24.2,998.34
528.03,18.74,40.6,25.2,998.36
1122.5,20.16,37.4,23.6,998.34
323.35,19,32.6,25.2,998.46
903.58,20,44.2,21.4,998.28
835.5,19.68,44,22.4,998.48
867.45,19.76,43,22.8,998.58
809.43,20.28,40.2,22.2,998.6
320.63,19.16,32.6,22.8,998.78
579.44,18.84,38.4,23.2,998.66
952.28,19.84,38.2,22.4,998.66
468.26,19.02,43.6,25,998.82
590.1,18.54,33.2,26,998.9
873.84,19.46,42.4,24.2,998.9
849.06,19.3,46.8,23.2,998.9
836.37,19.18,43.6,22.6,999
653.81,18.8,37.8,22.2,999.04
796.06,19.16,46.8,19.4,999.04
761.03,18.96,45.4,18.2,999.2
753.84,18.9,41,18.4,999.26
725.59,18.86,45,18.8,999.36
716.63,18.82,48.4,19.8,999.28
712.27,19.28,44.6,23.8,999.52
552.7,18.26,38.8,24.8,999.64
679.67,18.24,42.4,24.4,999.78
651.16,18.24,43.8,25,999.84
634.86,18.5,41.8,24.6,999.9
458.92,17.78,36.6,25.8,1000
686.36,18.2,33.8,25.2,1000.1
463.12,17.9,40.8,23.8,1000.1
608.69,18.16,33,23,1000.2
557.77,18.02,38.4,20.2,1000.2
533.88,18.16,35,25.6,1000.3
441.5,17.42,37.2,24.2,1000.5
462.64,17.58,35,26.4,1000.4
435.55,17.44,36.2,27.8,1000.5
405.49,17.02,39.2,26.6,1000.5
402.4,17.14,37.8,27.2,1000.6
433.19,17.18,36.6,28.8,1000.7
222.08,16.7,36,27.6,1000.8
376.18,16.64,33.8,25.8,1000.8
349.71,16.7,37,24.4,1000.9
332.32,16.5,35,26.2,1001
312.32,16.36,37,29.6,1001.1
295.49,16.22,35.4,30.4,1001.3
274.18,16.08,35.4,30.8,1001.3
240.46,15.96,39.6,29.8,1001.5
229.21,15.78,36.2,29.8,1001.5
170.34,15.58,39.2,28.6,1001.6
191.33,15.52,36.8,27.8,1001.8
191.95,15.74,29.6,28,1001.9
171.17,15.54,35,28.6,1001.9
152.27,15.34,36.2,29.2,1002.1
134.96,15.28,31.4,29.4,1002.1
101.25,15.1,30.4,29.8,1002.2
90.988,14.86,33.2,30.4,1002.3
89.026,14.78,32.2,32.2,1002.4
75.002,14.68,31.4,33.6,1002.4
60.058,14.52,32.2,33.4,1002.6
46.85,14.3,33.2,34,1002.6
35.598,14.12,29,33.8,1002.7
25.156,13.96,28.4,34.2,1002.9
17.626,13.92,29.8,34.2,1002.9
11.462,13.72,27.8,34.2,1003
7.618,13.58,30.4,34.2,1003
4.832,13.34,27,35,1003.1
3.138,13.26,28.4,35.4,1003.1
1.908,13.12,24.6,36.4,1003.2
0.75,12.94,20.2,37.2,1003.2
0,12.86,19.6,37.6,1003.2
0,12.78,24,38.2,1003.2
0,12.76,24.8,38.4,1003.3
0,12.6,24,40,1003.3
0,12.5,24.2,40.2,1003.4
0,12.4,21.6,40.6,1003.5
0,12.44,27.2,41.2,1003.5
0,12.14,23.4,43.2,1003.7
0,12.18,25.2,43.8,1003.8
0,12.12,24.8,45.4,1003.8
0,12.14,27.2,46.4,1003.9
0,11.76,20.4,49,1004
0,11.54,19.8,49.6,1004.1
0,11.44,17.4,50.4,1004.1
0,11.18,15.8,52,1004.1
0,11.02,15.8,52.6,1004.1
0,11.04,15,52.8,1004.2
0,10.76,13.4,54.6,1004.2
0,10.6,13.8,55.8,1004.2
0,10.62,15.4,55.6,1004.3
0,10.42,13.4,57,1004.3
0,10.5,17,57,1004.3
0,10.54,16.6,56.6,1004.4
0,10.58,16.2,56.8,1004.4
0,10.56,17.2,56.8,1004.4
0,10.5,18,57.2,1004.4
0,10.4,15.8,57.8,1004.5
0,10.34,17.4,57.6,1004.5
0,10.46,17.6,56.6,1004.6
0,10.48,19.6,56.2,1004.6
0,10.58,21.4,56.2,1004.6
0,10.4,21,57.2,1004.6
0,10.34,19.2,57.6,1004.5
0,10.44,20.8,56.6,1004.6
0,10.26,19.8,57.2,1004.6
0,10.1,17,57.8,1004.6
0,10,17,58,1004.6
0,9.72,14.2,60,1004.6
0,9.54,14.6,60.8,1004.7
0,9.34,14.2,61.6,1004.7
0,9.1,13.8,63,1004.6
0,8.92,13,64,1004.6
0,8.06,13,67,1004.7
0,8.12,13.4,66.8,1004.6
0,8.34,15,65.6,1004.6
0,8.08,15,67,1004.6
0,7.54,16.6,69.8,1004.6
0,7.42,17,70.8,1004.7
0,7.56,17,71.2,1004.7
0,7.48,17,72.2,1004.8
0,7.68,17.4,71.4,1004.7
0,8.38,17.2,68,1004.7
0,8.54,14.6,68.2,1004.8
0,8.44,13.4,69,1004.8
0,8.38,12.6,69.6,1004.8
0,8.38,13.8,70,1004.8
0,8.6,16.2,69.6,1004.8
0,8.66,15,69.4,1004.8
0,8.68,15,69.2,1004.8
0,8.44,14.2,70.8,1004.8
0,7.96,14.2,73,1004.8
0,7.6,14.2,74,1004.8
0,7.58,15,74.6,1004.9
0,7.8,15.4,73,1004.9
0,7.82,16.2,73.2,1004.9
0,8.18,15.4,71.6,1004.9
0,8.2,15,72.4,1004.9
0,8.04,15,74,1004.9
0,8.02,15,74.6,1004.9
0,8.02,15.4,74,1004.9
0,8.22,16.6,73.2,1004.9
0,8.2,15.4,73.8,1004.9
0,8.3,16.6,73.4,1004.9
0,8.3,17.2,73.4,1004.9
0,8.34,18,73.6,1004.9
0,8.36,18.6,73.4,1005
0,8.34,16.6,73.8,1005
0,8.14,15.4,74.6,1005.1
0,8.08,16.6,74.6,1005.1
0,8,16.6,75.2,1005.2
0,7.92,17,75.6,1005.2
0,7.88,17.2,76,1005.2
0,7.94,16.8,75.6,1005.2
0,7.96,15.4,76.4,1005.2
0,8.02,17,76.8,1005.3
0,8.14,16.2,75.6,1005.3
0,8.12,15.8,75.8,1005.4
0,8.08,15.4,76.4,1005.4
0,8,15.8,76.8,1005.4
0,7.84,15.8,78.6,1005.5
0,7.76,17,77.8,1005.5
0,7.48,16.6,80,1005.5
0,7.18,16.6,80.8,1005.6
0,6.96,16.2,81.6,1005.6
0,6.9,16.2,82,1005.7
0,7.22,16.8,81.2,1005.7
0,7.38,17.6,80.6,1005.8
0,7.5,18.2,80.2,1005.9
0,7.58,17.4,79.2,1005.9
0,7.56,17.4,79.4,1006
0,7.26,16.6,80.4,1006
0,7.24,17.2,80.4,1006.1
0,7.16,17.4,80.4,1006.1
0.436,7.18,17.8,80.4,1006.1
1.746,6.94,17,81.2,1006.2
2.704,6.84,17,81.8,1006.3
3.956,6.78,17,81.6,1006.4
5.648,6.86,17.4,81.6,1006.5
8.596,6.82,17,81.6,1006.5
13.432,6.92,17.2,81,1006.6
19.68,6.9,17.8,80.8,1006.7
33.542,7.02,18.2,80.6,1006.8
44.544,7.2,17.2,79.2,1006.8
57.196,7.4,16.8,78,1006.9
71.758,7.52,16.6,77.2,1007
84.33,7.68,14.2,76.6,1007.1
106.52,8.04,13.4,74.6,1007.1
98.34,8.2,15.4,74,1007.1
141.94,8.4,14.2,73,1007.2
142.44,8.74,13.4,71.8,1007.2
169.15,9.04,11.4,70.2,1007.2
188.37,9.52,12.2,67.4,1007.2
192.36,9.9,11.4,65,1007.2
196.82,10.1,12.2,62.8,1007.2
184.1,10.32,14.6,61,1007.3
252.65,10.46,13.4,60,1007.3
271.2,10.72,14.6,58.6,1007.4
289.77,10.94,15,57.8,1007.5
309.09,11.2,14.6,57,1007.5
325.84,11.44,15.8,55.4,1007.5
343.15,11.6,16.6,54.6,1007.7
361.1,11.72,17.6,54,1007.8
379.87,11.88,19.2,53.4,1008
399.81,11.92,19,52.6,1008
418.98,11.84,18.4,52.4,1008.1
434.81,12.28,16.2,52.2,1008.2
458.72,12.36,17.2,52,1008.3
476.41,12.46,15,51.4,1008.3
493,12.58,15.4,51.2,1008.3
495.6,13,15,50.8,1008.4
475.59,13.1,18,50.4,1008.5
395.17,12.5,19.6,52,1008.5
572.75,13.38,16,50,1008.6
597.6,14,13.8,48.6,1008.6
640.75,13.48,18.4,48.2,1008.6
653.16,13.68,18.6,48.4,1008.6
657.54,14.14,18.2,47.2,1008.6
554,13.58,15,47.8,1008.6
704.51,14.2,14.8,45.8,1008.6
733.23,14.08,15.8,46.4,1008.7
699.25,13.94,18.6,45.8,1008.8
817.49,14.48,17.6,43.8,1008.8
380.73,13.94,22.2,44.6,1008.9
770.63,14.66,16.6,44.8,1008.9
547.12,14.4,16.4,44.2,1009
422.69,13.96,16.8,45.8,1009
912.34,14.68,14.8,44,1008.9
701.14,15.1,17.2,43.2,1008.9
281.97,14.2,21,44.4,1008.9
748.83,14.74,19.4,44.4,1008.9
566.43,14.88,19.4,42.8,1008.8
711.93,14.92,19.4,41.6,1008.8
542.15,14.62,21.2,43.6,1008.9
391.88,14.6,20.2,43,1008.9
486.41,14.32,19,43,1009
1087.2,15.68,24.2,40.4,1009
1123.9,16.42,23,39.6,1009
1169.2,16.32,19,39.4,1009
397.81,15.14,21.2,41.2,1009.1
1224.3,16.32,25.6,39,1009.1
1215.5,16.34,22,36.8,1009.2
616.16,15.82,15.8,39.6,1009.1
354.13,15.02,25,40.4,1009.2
515.45,15.12,23.6,41.4,1009.2
1288.8,16.26,19.2,35.4,1009.2
1122.4,17,21.4,35.6,1009.1
940.65,16.46,17.2,37.6,1009.1
533.94,15.66,22.2,38.6,1009.1
615.57,16.08,19.8,37,1009
533.93,15.76,22.4,37.6,1009
1024.6,16.14,19.4,37.2,1009
1151.6,16.64,18.2,35.4,1008.9
1138.4,16.7,24,34,1008.9
1161.2,17.1,23.6,33.6,1008.8
1116.9,16.86,23,34,1008.7
1111.8,16.72,19.8,32.4,1008.8
1115,16.96,19.6,31.4,1008.7
1110.3,17.6,20.6,31.4,1008.6
1108.8,17.28,24,33.2,1008.5
1109,17.06,24.8,33,1008.5
1107,17.46,23.6,32.8,1008.5
1112.4,17.48,28.8,31.2,1008.4
1114.2,17.2,22.2,31.2,1008.4
1116.2,17.06,21.4,31,1008.5
1118.1,16.82,22.2,30.6,1008.5
1118.7,16.96,18.8,30.8,1008.3
1119.3,17.24,24.2,28.4,1008.2
1123.7,17.52,25,26.8,1008.2
1124.2,17.26,15.6,26,1008.2
1119.7,17.44,24.2,25.8,1008.2
1116.8,17.14,20.4,27,1008.1
1112.7,17.36,27.6,28.4,1008.1
1110,17.08,22.4,29.8,1008.1
1105.2,17.3,28.2,31,1008.1
1102.1,17.12,25.8,32.6,1008.1
1095.2,16.98,24.2,34.2,1008.1
1088,17.6,26.4,33.4,1008
1083.8,17.24,27.8,33.8,1008.1
1077.5,17.66,23.4,33.2,1008.1
1073.5,17.16,25,33.6,1008.2
1068.3,17.52,24.4,33.8,1008.1
1080.1,17.54,21.8,35.4,1008.1
1057.9,17.56,24,35.2,1008.1
1049.3,17.38,26,36.4,1008.1
943.33,17.32,24.8,37.8,1008.1
1052,17.62,17.6,37.4,1008.2
978.2,17.32,25.2,36.8,1008.1
1030.6,17.08,19.4,38.2,1007.9
999.44,17.68,27,36.8,1007.8
